# Serializing assets/vocabularies/sites/latest/sites.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/site
# title: Site
# version: 20210929-0
# description: Site
key,url,deprecated,valid_from,country_code,label_en,valid_until,label_it
KADASHEVSKAYA14,http://publications.europa.eu/resource/authority/site/KADASHEVSKAYA14,false,1958-01-01,KADASHEVSKAYA14,Kadashevskaya 14,,
KADENAUER3,http://publications.europa.eu/resource/authority/site/KADENAUER3,false,1958-01-01,KADENAUER3,Konrad Adenauer 3,,
KAISERS29,http://publications.europa.eu/resource/authority/site/KAISERS29,false,1997-11-10,KAISERS29,Kaiserstraße 29,,
KARADZICA12,http://publications.europa.eu/resource/authority/site/KARADZICA12,false,1958-01-01,KARADZICA12,Karadzica 12,,
KEBELE10ROOSEVELT,http://publications.europa.eu/resource/authority/site/KEBELE10ROOSEVELT,false,1958-01-01,KEBELE10ROOSEVELT,Kebele 10 Roosevelt,,
KEELUNG333,http://publications.europa.eu/resource/authority/site/KEELUNG333,false,1958-01-01,KEELUNG333,Keelung 333,,
KLINGENBERG7A,http://publications.europa.eu/resource/authority/site/KLINGENBERG7A,false,1958-01-01,KLINGENBERG7A,Klingenberg 7A,,
KOGALNICEANU12,http://publications.europa.eu/resource/authority/site/KOGALNICEANU12,false,1958-01-01,KOGALNICEANU12,Kogalniceanu 12,,
KONGENSNYTORV6,http://publications.europa.eu/resource/authority/site/KONGENSNYTORV6,false,1958-01-01,KONGENSNYTORV6,Kongens Nytorv 6,,
KORT,http://publications.europa.eu/resource/authority/site/KORT,false,1958-01-01,KORT,Archives,,
KOSMONAVTOV62,http://publications.europa.eu/resource/authority/site/KOSMONAVTOV62,false,1958-01-01,KOSMONAVTOV62,Kosmonavtov 62,,
KOSOVOSTREET1,http://publications.europa.eu/resource/authority/site/KOSOVOSTREET1,false,1958-01-01,KOSOVOSTREET1,Kosovo Street 1,,
KSTREET2175,http://publications.europa.eu/resource/authority/site/KSTREET2175,false,1958-01-01,KSTREET2175,K Street 2175,,
L102,http://publications.europa.eu/resource/authority/site/L102,false,1958-01-01,L102,,,
L130,http://publications.europa.eu/resource/authority/site/L130,false,1958-01-01,L130,,,
L145,http://publications.europa.eu/resource/authority/site/L145,false,1958-01-01,L145,,,
L15,http://publications.europa.eu/resource/authority/site/L15,false,2013-06-21,L15,,,
L41,http://publications.europa.eu/resource/authority/site/L41,false,1958-01-01,L41,,,
L56,http://publications.europa.eu/resource/authority/site/L56,false,1958-01-01,L56,,,
L86,http://publications.europa.eu/resource/authority/site/L86,false,1958-01-01,L86,,,
LACBIWA,http://publications.europa.eu/resource/authority/site/LACBIWA,false,1958-01-01,LACBIWA,Lac Biwa,,
LACC,http://publications.europa.eu/resource/authority/site/LACC,false,2015-01-01,LACC,Laccolith building,,
LACWINDERMERE,http://publications.europa.eu/resource/authority/site/LACWINDERMERE,false,1958-01-01,LACWINDERMERE,Lac Windermere,,
LARGOJEANMONNET,http://publications.europa.eu/resource/authority/site/LARGOJEANMONNET,false,1958-01-01,LARGOJEANMONNET,Largo Jean Monnet,,
LASCAR31,http://publications.europa.eu/resource/authority/site/LASCAR31,false,1958-01-01,LASCAR31,Lascar 31,,
LEFRANCQ120,http://publications.europa.eu/resource/authority/site/LEFRANCQ120,false,1958-01-01,LEFRANCQ120,Lefrancq 120,,
LEICESTERPEAK,http://publications.europa.eu/resource/authority/site/LEICESTERPEAK,false,1958-01-01,LEICESTERPEAK,"Leicester Peak, Regent",,
LINDEN78,http://publications.europa.eu/resource/authority/site/LINDEN78,false,1958-01-01,LINDEN78,Linden 78,,
LKI,http://publications.europa.eu/resource/authority/site/LKI,false,2016-01-01,LKI,LKI,,
LOSANGELESBV4899,http://publications.europa.eu/resource/authority/site/LOSANGELESBV4899,false,1958-01-01,LOSANGELESBV4899,Los Angeles Boulevard 4899,,
LOTCOCOTIERS,http://publications.europa.eu/resource/authority/site/LOTCOCOTIERS,false,1958-01-01,LOTCOCOTIERS,Lotissement des Cocotiers,,
LOVOHAZ35,http://publications.europa.eu/resource/authority/site/LOVOHAZ35,false,1958-01-01,LOVOHAZ35,Lövőház 35,,
LOW,http://publications.europa.eu/resource/authority/site/LOW,false,1958-01-01,LOW,,,
LOWERMOUNT12_14,http://publications.europa.eu/resource/authority/site/LOWERMOUNT12_14,false,1958-01-01,LOWERMOUNT12_14,Lower Mount 12-14,,
LX40,http://publications.europa.eu/resource/authority/site/LX40,false,1958-01-01,LX40,,,
LX46,http://publications.europa.eu/resource/authority/site/LX46,false,1958-01-01,LX46,,,
MADO,http://publications.europa.eu/resource/authority/site/MADO,false,1958-01-01,MADO,,,
MAGENTA59,http://publications.europa.eu/resource/authority/site/MAGENTA59,false,1958-01-01,MAGENTA59,Magenta 59,,
MALMINKATU16,http://publications.europa.eu/resource/authority/site/MALMINKATU16,false,1958-01-01,MALMINKATU16,Malminkatu 16,,
MARECHALFOCH3,http://publications.europa.eu/resource/authority/site/MARECHALFOCH3,false,1958-01-01,MARECHALFOCH3,Marechal Foch 3,,
MARSATEKLAI192,http://publications.europa.eu/resource/authority/site/MARSATEKLAI192,false,1958-01-01,MARSATEKLAI192,Marsa Teklai 192,,
MEIEROVICA14,http://publications.europa.eu/resource/authority/site/MEIEROVICA14,false,1958-01-01,MEIEROVICA14,Meierovica 14,,
MER,http://publications.europa.eu/resource/authority/site/MER,false,1958-01-01,MER,,,
MERO,http://publications.europa.eu/resource/authority/site/MERO,false,2016-11-30,MERO,Merode,,
METCALFE150,http://publications.europa.eu/resource/authority/site/METCALFE150,false,1958-01-01,METCALFE150,Metcalfe 150,,
MHE,http://publications.europa.eu/resource/authority/site/MHE,false,2017-01-01,MHE,House of European History,,
MINAMIAZABU,http://publications.europa.eu/resource/authority/site/MINAMIAZABU,false,1958-01-01,MINAMIAZABU,Minami-Azabu,,
MIRIBILLA,http://publications.europa.eu/resource/authority/site/MIRIBILLA,false,1958-01-01,MIRIBILLA,Miribilla building,,
MOLL150,http://publications.europa.eu/resource/authority/site/MOLL150,false,1958-01-01,MOLL150,avenue MOLL 150,,
MON15,http://publications.europa.eu/resource/authority/site/MON15,false,2016-10-19,MON15,Montoyer 15,,
MON34,http://publications.europa.eu/resource/authority/site/MON34,false,1958-01-01,MON34,,,
MON59,http://publications.europa.eu/resource/authority/site/MON59,false,1958-01-01,MON59,,,
MON63,http://publications.europa.eu/resource/authority/site/MON63,true,1958-01-01,MON63,,2016-12-31,
MON70,http://publications.europa.eu/resource/authority/site/MON70,false,1958-01-01,MON70,,,
MON75,http://publications.europa.eu/resource/authority/site/MON75,false,1958-01-01,MON75,,,
MTCBLOCKA,http://publications.europa.eu/resource/authority/site/MTCBLOCKA,false,1958-01-01,MTCBLOCKA,MTC Block A,,
MTS,http://publications.europa.eu/resource/authority/site/MTS,false,2012-01-01,MTS,Montoyer-Science,,
MUJAHEDHADDAH,http://publications.europa.eu/resource/authority/site/MUJAHEDHADDAH,false,1958-01-01,MUJAHEDHADDAH,Mujahed Street Haddah zone,,
N105,http://publications.europa.eu/resource/authority/site/N105,false,1958-01-01,N105,,,
NAJEEBALRAYYES3,http://publications.europa.eu/resource/authority/site/NAJEEBALRAYYES3,false,1958-01-01,NAJEEBALRAYYES3,Najeeb Al-Rayyes3,,
NEWTONSTREET2,http://publications.europa.eu/resource/authority/site/NEWTONSTREET2,false,1958-01-01,NEWTONSTREET2,Newton Street 2,,
NILECITYTOWERS,http://publications.europa.eu/resource/authority/site/NILECITYTOWERS,false,1958-01-01,NILECITYTOWERS,Nile City Towers,,
NINOCHKHEIDZE38,http://publications.europa.eu/resource/authority/site/NINOCHKHEIDZE38,false,1958-01-01,NINOCHKHEIDZE38,Nino Chkheidze 38,,
NIZAMI90A,http://publications.europa.eu/resource/authority/site/NIZAMI90A,false,1958-01-01,NIZAMI90A,Nizami 90A,,
NORFOLKSTREET1,http://publications.europa.eu/resource/authority/site/NORFOLKSTREET1,false,1958-01-01,NORFOLKSTREET1,Norfolk Street 1,,
NORTHBRIDGE250,http://publications.europa.eu/resource/authority/site/NORTHBRIDGE250,false,1958-01-01,NORTHBRIDGE250,North Bridge Road 250,,
OFFCONSTITUTION,http://publications.europa.eu/resource/authority/site/OFFCONSTITUTION,false,1958-01-01,OFFCONSTITUTION,Off Constitution,,
OFIPLAZADELESTE,http://publications.europa.eu/resource/authority/site/OFIPLAZADELESTE,false,1958-01-01,OFIPLAZADELESTE,Ofiplaza del Este,,
OLIVIERROAD8,http://publications.europa.eu/resource/authority/site/OLIVIERROAD8,false,1958-01-01,OLIVIERROAD8,Olivier Road 8,,
ONAMBLELENKOU1068,http://publications.europa.eu/resource/authority/site/ONAMBLELENKOU1068,false,1958-01-01,ONAMBLELENKOU1068,Onamblélé Nkou 1068,,
ONECANADASQ,http://publications.europa.eu/resource/authority/site/ONECANADASQ,true,1958-01-01,ONECANADASQ,One Canada Square,2019-05-30,
OP_DATPRO,http://publications.europa.eu/resource/authority/site/OP_DATPRO,,,OP_DATPRO,Provisional data,,Dati provvisori
ORANGERIE18,http://publications.europa.eu/resource/authority/site/ORANGERIE18,false,1958-01-01,ORANGERIE18,Orangerie 18,,
ORBN,http://publications.europa.eu/resource/authority/site/ORBN,false,1986-07-01,ORBN,,,
ORLYPLEIN24,http://publications.europa.eu/resource/authority/site/ORLYPLEIN24,false,2019-03-11,ORLYPLEIN24,Orlyplein 24,,
OUTCA27,http://publications.europa.eu/resource/authority/site/OUTCA27,false,1958-01-01,OUTCA27,Ó utca 27,,
OVER,http://publications.europa.eu/resource/authority/site/OVER,false,1958-01-01,OVER,,,
PALISADY29,http://publications.europa.eu/resource/authority/site/PALISADY29,false,1958-01-01,PALISADY29,Palisády 29,,
PALM,http://publications.europa.eu/resource/authority/site/PALM,false,1958-01-01,PALM,,,
PE_TOA,http://publications.europa.eu/resource/authority/site/PE_TOA,false,1958-01-01,PE_TOA,Tower A,,
PE_TOB,http://publications.europa.eu/resource/authority/site/PE_TOB,false,1958-01-01,PE_TOB,Tower B,,
PFL,http://publications.europa.eu/resource/authority/site/PFL,false,1958-01-01,PFL,Pierre Pflimlin building,,
PHS,http://publications.europa.eu/resource/authority/site/PHS,false,1958-01-01,PHS,,,
PKI,http://publications.europa.eu/resource/authority/site/PKI,false,1980-01-01,PKI,PKI,,
PLACEINDEPENDANCE,http://publications.europa.eu/resource/authority/site/PLACEINDEPENDANCE,false,1958-01-01,PLACEINDEPENDANCE,Place de l'Indépendance,,
PLB3,http://publications.europa.eu/resource/authority/site/PLB3,false,2014-04-28,PLB3,,,
POLOT82A,http://publications.europa.eu/resource/authority/site/POLOT82A,false,1958-01-01,POLOT82A,Polot 82 A European Compound,,
PONIENTEHOLCIM2,http://publications.europa.eu/resource/authority/site/PONIENTEHOLCIM2,false,1958-01-01,PONIENTEHOLCIM2,Poniente Holcim 2,,
POPOVICA40,http://publications.europa.eu/resource/authority/site/POPOVICA40,false,1958-01-01,POPOVICA40,Popovića 40,,
PRE,http://publications.europa.eu/resource/authority/site/PRE,false,1958-01-01,PRE,,,
PREAHNORODOM100A,http://publications.europa.eu/resource/authority/site/PREAHNORODOM100A,false,1958-01-01,PREAHNORODOM100A,Preah Norodom 100A,,
QUARTIERDUHERON,http://publications.europa.eu/resource/authority/site/QUARTIERDUHERON,false,1958-01-01,QUARTIERDUHERON,Quartier du Héron,,
QUARTIERFLEUVE,http://publications.europa.eu/resource/authority/site/QUARTIERFLEUVE,false,1958-01-01,QUARTIERFLEUVE,Quartier du Fleuve,,
QUEENSPARKWEST16,http://publications.europa.eu/resource/authority/site/QUEENSPARKWEST16,false,1958-01-01,QUEENSPARKWEST16,Queen's Park West 16,,
RAGATIROAD,http://publications.europa.eu/resource/authority/site/RAGATIROAD,false,1958-01-01,RAGATIROAD,Ragati Road,,
RAKOVSKI124,http://publications.europa.eu/resource/authority/site/RAKOVSKI124,false,1958-01-01,RAKOVSKI124,Rakovski 124,,
RAVALA4,http://publications.europa.eu/resource/authority/site/RAVALA4,false,1958-01-01,RAVALA4,Rävala 4,,
REDMONDSTRAAT239,http://publications.europa.eu/resource/authority/site/REDMONDSTRAAT239,false,1958-01-01,REDMONDSTRAAT239,Redmondstraat 239,,
REFORMA1675,http://publications.europa.eu/resource/authority/site/REFORMA1675,false,1958-01-01,REFORMA1675,Paseo de la Reforma 1675,,
REGERINGS65,http://publications.europa.eu/resource/authority/site/REGERINGS65,false,1958-01-01,REGERINGS65,Regeringsgatan 65,,
REIKATAYAVALA,http://publications.europa.eu/resource/authority/site/REIKATAYAVALA,false,1958-01-01,REIKATAYAVALA,Rei Katyavala,,
REM,http://publications.europa.eu/resource/authority/site/REM,false,1958-01-01,REM,,,
RIBEIRA,http://publications.europa.eu/resource/authority/site/RIBEIRA,false,1958-01-01,RIBEIRA,Ribeira,,
RMD,http://publications.europa.eu/resource/authority/site/RMD,false,1958-01-01,RMD,,,
ROAD84GULSHAN2,http://publications.europa.eu/resource/authority/site/ROAD84GULSHAN2,false,1958-01-01,ROAD84GULSHAN2,Road 84 Gulshan 2,,
ROBINSON758,http://publications.europa.eu/resource/authority/site/ROBINSON758,false,1958-01-01,ROBINSON758,Robinson 758,,
RP14,http://publications.europa.eu/resource/authority/site/RP14,false,1958-01-01,RP14,,,
RUAFATUMETA,http://publications.europa.eu/resource/authority/site/RUAFATUMETA,false,1958-01-01,RUAFATUMETA,Rua de Fatumeta,,
SALAHKHALAF,http://publications.europa.eu/resource/authority/site/SALAHKHALAF,false,1958-01-01,SALAHKHALAF,Salah Khalaf,,
SC11,http://publications.europa.eu/resource/authority/site/SC11,false,1958-01-01,SC11,,,
SC15,http://publications.europa.eu/resource/authority/site/SC15,true,1958-01-01,SC15,,,
SC27,http://publications.europa.eu/resource/authority/site/SC27,false,1958-01-01,SC27,,,
SC29,http://publications.europa.eu/resource/authority/site/SC29,false,1958-01-01,SC29,,,
SCH,http://publications.europa.eu/resource/authority/site/SCH,false,1958-01-01,SCH,,,
SCHWARZENBERG11,http://publications.europa.eu/resource/authority/site/SCHWARZENBERG11,false,1958-01-01,SCHWARZENBERG11,FRA site,,
SDM,http://publications.europa.eu/resource/authority/site/SDM,false,1958-01-01,SDM,,,
SDME,http://publications.europa.eu/resource/authority/site/SDME,false,1958-01-01,SDME,,,
SEN,http://publications.europa.eu/resource/authority/site/SEN,false,1958-01-01,SEN,,,
SENDALL11,http://publications.europa.eu/resource/authority/site/SENDALL11,false,1958-01-01,SENDALL11,Sendall 11,,
SETTHATHIRATHROAD,http://publications.europa.eu/resource/authority/site/SETTHATHIRATHROAD,false,1958-01-01,SETTHATHIRATHROAD,Setthathirath Road,,
SHANNTINIKETAN5,http://publications.europa.eu/resource/authority/site/SHANNTINIKETAN5,false,1958-01-01,SHANNTINIKETAN5,Shantiniketan5,,
SHINMOONRO116,http://publications.europa.eu/resource/authority/site/SHINMOONRO116,true,1958-01-01,SHINMOONRO116,Shinmoonro 116,2017-11-30,
SHISQI7,http://publications.europa.eu/resource/authority/site/SHISQI7,false,1958-01-01,SHISQI7,SHIS QI 7,,
SHOHAM5_7,http://publications.europa.eu/resource/authority/site/SHOHAM5_7,false,1958-01-01,SHOHAM5_7,Shoham 5-7,,
SKENDERIJA3A,http://publications.europa.eu/resource/authority/site/SKENDERIJA3A,false,1958-01-01,SKENDERIJA3A,Skenderija 3A,,
SMITHSQ32,http://publications.europa.eu/resource/authority/site/SMITHSQ32,false,1958-01-01,SMITHSQ32,Smith Sq 32,,
SOMHLOLO,http://publications.europa.eu/resource/authority/site/SOMHLOLO,false,1958-01-01,SOMHLOLO,Somhlolo Road,,
SONNEMANN20,http://publications.europa.eu/resource/authority/site/SONNEMANN20,false,1997-11-10,SONNEMANN20,Sonnemannstraße 20,,
SPA2,http://publications.europa.eu/resource/authority/site/SPA2,false,1958-01-01,SPA2,,,
SPA3,http://publications.europa.eu/resource/authority/site/SPA3,false,1958-01-01,SPA3,,,
STDENISSTREET,http://publications.europa.eu/resource/authority/site/STDENISSTREET,false,1958-01-01,STDENISSTREET,St. Denis Street,,
STEP_C,http://publications.europa.eu/resource/authority/site/STEP_C,false,1958-01-01,STEP_C,Science and Technology Park of Crete,,
STGERMAIN288,http://publications.europa.eu/resource/authority/site/STGERMAIN288,false,1958-01-01,STGERMAIN288,Saint-Germain 288,,
STORRARDRIVE27,http://publications.europa.eu/resource/authority/site/STORRARDRIVE27,false,1958-01-01,STORRARDRIVE27,Storrar Drive 27,,
STPAUL254,http://publications.europa.eu/resource/authority/site/STPAUL254,false,1958-01-01,STPAUL254,St Paul 254,,
STREETNO88,http://publications.europa.eu/resource/authority/site/STREETNO88,false,1958-01-01,STREETNO88,Street No 88,,
SUDIRMAN32,http://publications.europa.eu/resource/authority/site/SUDIRMAN32,false,1958-01-01,SUDIRMAN32,Sudirman 32,,
SVKIRILIMETODIJ52B,http://publications.europa.eu/resource/authority/site/SVKIRILIMETODIJ52B,false,1958-01-01,SVKIRILIMETODIJ52B,Sv. Kiril i Metodij 52b,,
T2,http://publications.europa.eu/resource/authority/site/T2,false,2016-05-01,T2,Temporary Jean Monnet,,
TAPPOOCITYCOMPLEX,http://publications.europa.eu/resource/authority/site/TAPPOOCITYCOMPLEX,false,1958-01-01,TAPPOOCITYCOMPLEX,Tappoo City Complex,,
TAUNUSTOR2,http://publications.europa.eu/resource/authority/site/TAUNUSTOR2,false,1997-11-10,TAUNUSTOR2,Taunustor 2,,
TERESIANO1C,http://publications.europa.eu/resource/authority/site/TERESIANO1C,false,1958-01-01,TERESIANO1C,Teresiano 1 C,,
TERRACE70,http://publications.europa.eu/resource/authority/site/TERRACE70,false,1958-01-01,TERRACE70,The Terrace 70,,
TEVRAGHZEINA,http://publications.europa.eu/resource/authority/site/TEVRAGHZEINA,false,1958-01-01,TEVRAGHZEINA,Tevragh Zeina,,
TFP,http://publications.europa.eu/resource/authority/site/TFP,true,2006-01-01,TFP,,2013-09-30,
THABETALLOGHAWI,http://publications.europa.eu/resource/authority/site/THABETALLOGHAWI,false,1958-01-01,THABETALLOGHAWI,Thabet Al Loghawi,,
THM,http://publications.europa.eu/resource/authority/site/THM,false,1993-02-12,THM,,,
THUONGKIET,http://publications.europa.eu/resource/authority/site/THUONGKIET,false,1958-01-01,THUONGKIET,Thuong Kiet,,
TO56,http://publications.europa.eu/resource/authority/site/TO56,false,1958-01-01,TO56,White Atrium Building,,
TOMTEBODA11A,http://publications.europa.eu/resource/authority/site/TOMTEBODA11A,false,1958-01-01,TOMTEBODA11A,Tomteboda 11A,,
TORREJON,http://publications.europa.eu/resource/authority/site/TORREJON,false,1958-01-01,TORREJON,Torrejon Air Base,,
TORRESDIAGONALB3,http://publications.europa.eu/resource/authority/site/TORRESDIAGONALB3,false,1958-01-01,TORRESDIAGONALB3,Torres Diagonal Litoral B3,,
TOURZITAL,http://publications.europa.eu/resource/authority/site/TOURZITAL,false,1958-01-01,TOURZITAL,Zital Tower,,
TR3,http://publications.europa.eu/resource/authority/site/TR3,false,1958-01-01,TR3,Trg republike 3,,
TRE,http://publications.europa.eu/resource/authority/site/TRE,false,1958-01-01,TRE,,,
TREURENBERG22,http://publications.europa.eu/resource/authority/site/TREURENBERG22,false,1958-01-01,TREURENBERG22,Treurenberg 22,,
TRI,http://publications.europa.eu/resource/authority/site/TRI,false,1958-01-01,TRI,,,
TUN4JACKSON,http://publications.europa.eu/resource/authority/site/TUN4JACKSON,false,1958-01-01,TUN4JACKSON,Tun 4 Jackson,,
UGURMUMCU88,http://publications.europa.eu/resource/authority/site/UGURMUMCU88,false,1958-01-01,UGURMUMCU88,Ugur Mumcu 88,,
UMOJAHOUSE,http://publications.europa.eu/resource/authority/site/UMOJAHOUSE,false,1958-01-01,UMOJAHOUSE,Umoja House,,
UMUGANDA1807,http://publications.europa.eu/resource/authority/site/UMUGANDA1807,false,1958-01-01,UMUGANDA1807,Umuganda 1807,,
UNDRIVE100,http://publications.europa.eu/resource/authority/site/UNDRIVE100,false,1958-01-01,UNDRIVE100,U.N. Drive 100,,
UTTARDHOKASADAK,http://publications.europa.eu/resource/authority/site/UTTARDHOKASADAK,false,1958-01-01,UTTARDHOKASADAK,Uttar Dhoka Sadak,,
VANBENTHEM1,http://publications.europa.eu/resource/authority/site/VANBENTHEM1,false,1958-01-01,VANBENTHEM1,Bob-van-Benthem 1,,
VASILISSISSOFIAS2,http://publications.europa.eu/resource/authority/site/VASILISSISSOFIAS2,false,1958-01-01,VASILISSISSOFIAS2,Vasilissis Sofias 2,,
VIJVERBERG5_6,http://publications.europa.eu/resource/authority/site/VIJVERBERG5_6,false,1958-01-01,VIJVERBERG5_6,Vijverberg 5-6,,
VILLAGUALINO,http://publications.europa.eu/resource/authority/site/VILLAGUALINO,false,1958-01-01,VILLAGUALINO,Villa Gualino,,
VM18,http://publications.europa.eu/resource/authority/site/VM18,false,1958-01-01,VM18,,,
VM2,http://publications.europa.eu/resource/authority/site/VM2,false,1958-01-01,VM2,,,
VOLODYMYRSKA101,http://publications.europa.eu/resource/authority/site/VOLODYMYRSKA101,false,1958-01-01,VOLODYMYRSKA101,Volodymyrska 101,,
VONSUTTNER2_4,http://publications.europa.eu/resource/authority/site/VONSUTTNER2_4,false,1958-01-01,VONSUTTNER2_4,Bertha-von-Suttner 2-4,,
VYRONOS30,http://publications.europa.eu/resource/authority/site/VYRONOS30,false,1958-01-01,VYRONOS30,Vyronos 30,,
W910,http://publications.europa.eu/resource/authority/site/W910,false,1958-01-01,W910,,,
WALI,http://publications.europa.eu/resource/authority/site/WALI,false,2006-06-21,WALI,,,
WARSPIRE,http://publications.europa.eu/resource/authority/site/WARSPIRE,false,1958-01-01,WARSPIRE,Warsau Spire,,
WAY,http://publications.europa.eu/resource/authority/site/WAY,false,1958-01-01,WAY,,,
WETSTRAAT223,http://publications.europa.eu/resource/authority/site/WETSTRAAT223,false,1997-11-10,WETSTRAAT223,Wetstraat 223,,
WHTO,http://publications.europa.eu/resource/authority/site/WHTO,false,1958-01-01,WHTO,Westhafen Tower,,
WIB,http://publications.europa.eu/resource/authority/site/WIB,false,1958-01-01,WIB,,,
WIC,http://publications.europa.eu/resource/authority/site/WIC,false,1958-01-01,WIC,,,
WIDOK10,http://publications.europa.eu/resource/authority/site/WIDOK10,false,1958-01-01,WIDOK10,Widok 10,,
WIE,http://publications.europa.eu/resource/authority/site/WIE,false,1958-01-01,WIE,,,
WILS,http://publications.europa.eu/resource/authority/site/WILS,false,1958-01-01,WILS,,,
WIM,http://publications.europa.eu/resource/authority/site/WIM,false,2018-01-01,WIM,Wilfried Martens,,
WIND,http://publications.europa.eu/resource/authority/site/WIND,false,2007-12-01,WIND,Windhof (Data Centre),,
WIPPLINGER35,http://publications.europa.eu/resource/authority/site/WIPPLINGER35,false,1958-01-01,WIPPLINGER35,Wipplingerstraße 35,,
WIRELESS63,http://publications.europa.eu/resource/authority/site/WIRELESS63,false,1958-01-01,WIRELESS63,Wireless Road 63,,
WKI,http://publications.europa.eu/resource/authority/site/WKI,false,2008-06-02,WKI,EIB,,
WYATTVILLEROAD,http://publications.europa.eu/resource/authority/site/WYATTVILLEROAD,false,1958-01-01,WYATTVILLEROAD,Wyattville Road,,
